"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"380","00:23:24,947","00:23:26,156","-నువ్వు బానే ఉన్నావు. -ధన్యవాదాలు.","- You're okay. - Uh, thank you."
"381","00:23:26,240","00:23:31,620","సరే, శ్వాస తీసుకో. -నేను బానే ఉన్నాను. -శ్వాస వదులు. అదుగో, అవును.","- All right, breathe in. - [GRUNTS] - [BREATHES DEEPLY] I'm okay. - Breathe out. There you go, yes."
"382","00:23:31,662","00:23:36,500","ఆ సలహా కోసం మీరు అంత డబ్బు చార్జ్ చేస్తారా? ఇతనికి ఎనిమిదేళ్ళ శిక్షణ ఇచ్చాను.","Is that the advice you charge all that money for? [STAMMERS, CHUCKLES] That's eight years of training right there."
"383","00:23:36,583","00:23:37,793","**[NO TELUGU MATCH FOUND]**","- [JOE CHUCKLES] - Ooh."
"384","00:23:37,876","00:23:40,967","-అద్భుతం. -వావ్. -ఇప్పుడు ఎలా అనిపిస్తోంది? -ఆ, బాగా... చాలా బాగా అనిపిస్తోంది.","- Ah, wow. - Great. - How you feeling? - Yeah, much... much better."
"385","00:23:41,046","00:23:42,366","-బాగానా? నువ్వు బాగా అనిపిస్తున్నావు. -ఆ.","- Better? You look better. - Yeah."
"386","00:23:42,422","00:23:43,423","-ఆ. -ఆ, మంచిది.","- Yeah. - Yeah, good."
"387","00:23:43,507","00:23:45,610","-ధన్యవాదాలు. -చూడడానికి బాగా ఒత్తిడికి లోనైనట్టు కనిపించావు.","- Thank you. - You were a little green around the gills."
"388","00:23:45,634","00:23:47,886","-నన్ను క్షమించండి. హా. -కానే కాదు. అలా అనద్దు.","- I apologize. Mmm. - Not at all. No need."
"389","00:23:47,970","00:23:51,723","డాక్టర్ గారు, మీరు కావాలంటే మీ వస్తువులు సిద్ధంగా ఉన్నాయి.","Say, Doc, I don't know, but I have those items ready if you want them."
"390","00:23:51,807","00:23:55,227","ఆ, సరే. సరే, తప్పకుండా. మంచిది.","Ah, yeah. Okay, sure. Great."
"391","00:23:57,104","00:23:58,105","నీకు ఎలా అనిపిస్తోంది?","How you feeling?"
"392","00:23:58,188","00:23:59,481","-ఆ. బాగుంది. -అవునా?","- Yeah. Good. - Yeah?"
"393","00:23:59,565","00:24:01,501","-నేను బానే ఉన్నాను. ఆ. నేను... -మంచిది.","- -I think I'm all right. Yeah. I just... -Good. - -I think I'm all right. Yeah. I just... -Good."
"394","00:24:01,525","00:24:04,403","-సరే. ఎలా ఉందనుకుంటున్నారో చెప్పండి. -హే, సరే!","- All right. What do you think? - Hey, all right!"
"395","00:24:04,486","00:24:05,806","అంతే. నువ్వు బాగా చేస్తున్నావు.","That's it. You're doing terrific."
"396","00:24:06,864","00:24:09,741","నేను... హే.","Oh, I li... Hey."
"397","00:24:11,451","00:24:12,452","మార్టీ.","Marty."
"398","00:24:14,663","00:24:17,207","హా? ఎలా ఉంది? ఈమెని గుర్తుపట్టావా?","Hmm? What do you think? Recognize her?"
"399","00:24:18,709","00:24:19,710","నేను గుర్తుపట్టలేదు.","I don't think so."
"400","00:24:19,793","00:24:23,964","నువ్వు జాకీ స్టలోన్ ని గుర్తుపట్టలేదా? హా?","You don't recognize Jackie Stallone? Hmm?"
"401","00:24:23,964","00:24:25,507","గార్జియస్ లేడీస్ ఆఫ్ రెస్లింగ్ లో అమ్మాయి?","Gorgeous Ladies of Wrestling?"
"402","00:24:27,217","00:24:29,678","-అవును. -అవును. అవును. అవును. అవును.","- Oh. Yeah. [CHUCKLES] - Right. Right, right, right."
"403","00:24:30,429","00:24:31,638","చూడు, ఇది ఇంకో...","Look, here's another..."
"404","00:24:31,722","00:24:34,683","ఇది ది న్యూ యార్క్ టైమ్స్ లో ప్రచురించబడిన నా లెటర్.","This is just a letter I had published in The New York Times."
"405","00:24:35,434","00:24:36,643","మరణ శిక్ష గురించి.","About the death penalty."
"406","00:24:36,727","00:24:37,728","ది న్యూ యార్క్ టైమ్స్","**[NO ENGLISH MATCH FOUND]**"
"407","00:24:39,521","00:24:40,522","నిక్కచ్చిగా ఉంది.","Trenchant."
"408","00:24:42,941","00:24:44,067","**[NO TELUGU MATCH FOUND]**","Hmm."
"409","00:24:44,985","00:24:49,823","అది... ఫోటోకి మ్యాట్ ఉంటే, బాగుంటుంది కదా?","Wo... Would, uh, would it be better if... If, uh, the photo had a mat?"
"410","00:24:49,907","00:24:53,994","అప్పుడు ఫ్రేములు ఒకే సైజులో ఉండచ్చు. అవి ఒకదానినొకటి బ్యాలెన్స్ చేస్తాయి.","Then the frames could be the same size. Like, they'd balance each other."
"411","00:24:55,037","00:24:58,290","-అతను చెప్పింది బాగుందనుకుంటాను. -నన్నలా చెయ్యమంటారా? నేనలా చెయ్యగలను.","- You know, I think he might be right. - Do you want me to do that? I can do that."
"412","00:24:58,373","00:25:02,353","మీరు పచ్చని మాట్ వాడితే అది మీ షర్టులోని పచ్చరంగుకి మ్యాచ్ అవుతుంది.","- Then if you use a green mat, it'll pick up the green in your shirt. - Then if you use a green mat, it'll pick up the green in your shirt."
"413","00:25:02,377","00:25:04,379","-మీకు నా ఉద్యోగం కావాలా? -వద్దు. వద్దు.","- You after my job? - No. No. [CHUCKLES]"
"414","00:25:04,463","00:25:06,715","అతనిలో మంచి కళ ఉంది.","[CHUCKLES] He's got a real eye."
"415","00:25:07,508","00:25:10,719","మీరు ఇది తీసుకు వెళతారా? నేను జాకీ స్టలోన్ ని సరి చేస్తాను.","You want to take this one? And then I'll, uh, adjust the Jackie Stallone?"
"416","00:25:12,554","00:25:13,597","-సరే. -అద్భుతం.","- Sure. - Great."
"417","00:25:16,850","00:25:17,893","నువ్విది బాగా చేస్తావు.","You're very good at this."
"418","00:25:17,976","00:25:19,228","**[NO TELUGU MATCH FOUND]**","[CHUCKLES]"
"419","00:25:19,311","00:25:22,314","నేను ఫాబ్రిక్స్ తో పని చేస్తాను. నాకు రంగుల గురించి తెలుసు.","I work with fabrics. I... I know about color."
"420","00:25:22,397","00:25:25,025","మీ బాబాయ్ నువ్వు కంపెనీ ని నిర్వహించలేవని ఎందుకు అంటారు?","Why does your uncle say you can't run the company?"
"421","00:25:25,108","00:25:26,401","నేను నిర్వహించలేను కాబట్టి.","Because I can't."
"422","00:25:27,152","00:25:28,570","అవి ఆయన మాటలా నీ మాటలా?","His words or yours?"
"423","00:25:28,654","00:25:31,823","నా మాటలే, అందరూ రహస్యంగా అవే అనుకుంటున్నారని నాకు తెలుసు.","My words, which I know everyone is secretly thinking."
"424","00:25:31,907","00:25:35,452","-నేనిది చెయ్యలేను. -అది నిజం అని నేను అనుకోను. మీకు నా గురించి తెలియదు.","- I can't do it. - I don't think that's true. [SIGHS] You don't know me."
"425","00:25:35,536","00:25:37,412","నేనా మాటలు ఎవరి గురించి అయినా నమ్మను.","I don't believe that about anyone."
"426","00:25:38,539","00:25:42,793","భూమి మీద ఉన్న ప్రతి ఒక్క మనిషి మారగలడు.","Every single human being on the face of the earth can change."
"427","00:25:43,377","00:25:47,172","వాళ్ళు కష్టపడి, తమని తాము... మెరుగుపరుచు కోగలరు.","And they can strive and... and... And improve themselves."
"428","00:25:47,214","00:25:48,590","వాళ్ళు అలా చెయ్యాలని కోరుకోవాలి, అంతే.","They just have to want to."
"429","00:25:49,258","00:25:50,884","మీరది నిజమని నమ్ముతారా?","And you believe that to be true?"
"430","00:25:51,593","00:25:54,054","మా నాన్న నేను ఎందుకూ పనికిరానని చెప్పారు.","My father told me I wouldn't amount to anything."
"431","00:25:55,347","00:25:56,390","ఇప్పుడు నన్ను చూడు.","Look at me now."
"432","00:25:57,975","00:26:00,375","ఆయన ఒక హోలోకాస్ట్ సర్వైవర్.","- He was a Holocaust survivor. - He was a Holocaust survivor."
"433","00:26:00,477","00:26:01,645","ఆయన ఒక హీరో.","He's a hero."
"434","00:26:02,646","00:26:05,065","ఒక హీరో నువ్వు దేనికీ పనికిరావని చెప్పినప్పుడు నువ్వు ఏం చేస్తావు?","What do you do when a hero tells you you're a loser?"
"435","00:26:05,148","00:26:06,441","నాకు తెలియదు.","I don't know."
"436","00:26:07,359","00:26:08,652","వాళ్ళు తప్పు అని నిరూపిస్తావు.","Prove them wrong."
"437","00:26:14,408","00:26:18,036","సరే. మొత్తం 37 డాలర్లు.","All right. So, that is $37."
"438","00:26:18,954","00:26:22,666","ఏంటో తెలుసా? నేను నా పర్సు ఆఫీసులో వదిలేశాను.","Oh, you know what? Oh, I left my wallet in the office."
"439","00:26:22,749","00:26:26,634","పరవాలేదులే. ఈసారి వచ్చినప్పుడు తీసుకోవచ్చు. నేను బయటకి వస్తున్నానని అనుకోలేదు. అబ్బా.","Ugh, that's okay. - I'll keep it till next time. - I didn't know I was coming out. Shoot."
"440","00:26:26,712","00:26:27,754","ఇది ఉంటుందిలే.","It'll keep. [CHUCKLES]"
"441","00:26:27,838","00:26:32,676","ఆ. నేను మీకు సెషన్ కి ఇప్పుడే డబ్బు చెల్లిస్తాను. నగదుగా.","- Yeah. You know, I... - What... You know, I could pay you for the session now. In cash."
"442","00:26:32,759","00:26:34,011","-నిజంగా? -అవును.","- Really? - Sure."
"443","00:26:35,095","00:26:37,014","ఏంటో చెప్పనా... పరవాలేదు. నువ్వలా చేయనవసరం లేదు.","You know what... It's fine, you don't have to."
"444","00:26:37,097","00:26:40,017","లేదు, లేదు, లేదు. నాకు ఇవ్వాలని ఉంది. చూడండి, నేను మీకు డబ్బు ఇవ్వాలి. నేను ఇస్తాను.","No, no, no. I want to. Look, I owe you money. I should pay."
"445","00:26:40,100","00:26:41,185","లేదు. నేను మళ్ళీ వస్తాను.","No. I can come back."
"446","00:26:41,268","00:26:44,438","-అది పరవాలేదు. -నేను ఏదైనా బాగా చేస్తాను అంటే, అది నా డబ్బు లెక్క.","- It's okay. - If there's one thing I'm good at, it's my accounts."
"447","00:26:44,521","00:26:46,565","తను చెల్లించాల్సిన డబ్బు చెల్లించని వ్యక్తిగా నేను ఉండలేను.","I'm not gonna be the guy who doesn't pay his bills."
"448","00:26:46,648","00:26:49,234","-అది పరవాలేదు. నేను... -మీరు నాకు సహాయం చేస్తున్నారు.","- It's fine. I don't... - You're doing me a favor."
"449","00:26:49,318","00:26:52,196","ఒక చెక్కు రాసి, దాన్ని పోస్ట్ చేయల్సిన పనిని నాకు తప్పిస్తున్నారు.","You're saving me from writing a check and having to mail it to you."
"450","00:26:53,113","00:26:56,867","సరే. సరే. అయితే, ధన్యవాదాలు. ఇందుకు... ఇందుకు ధన్యవాదాలు.","Okay. Okay. Then, well, thank you. It's... I appreciate it."
"451","00:26:56,950","00:27:00,388","-తప్పకుండా. -అది మీ మంచితనం.","- -Absolutely. -Well, that's very, very kind of you. - -Absolutely. -Well, that's very, very kind of you."
"452","00:27:00,412","00:27:02,706","అది 45 డాలర్లు కదా?","[MARTY] Let's see, it's 45, right?"
"453","00:27:02,789","00:27:04,416","-అవును, ఆ. -అవునా?","- Right, yes, uh… - Right?"
"454","00:27:04,499","00:27:07,669","-అది 45 డాలర్లు. -అవును.","It's, uh... It is... It is 45. Yeah."
"455","00:27:09,880","00:27:11,089","అది 45 డాలర్లు కాదా?","Is... Is that not 45?"
"456","00:27:11,173","00:27:12,674","అవును. కాదు, కాదు.","Right. No, no, it... it is."
"457","00:27:12,758","00:27:15,928","అది, అది... అది... అది గంటకి 45 డాలర్లు.","It's, uh, it's just... It's four... It's 45 per hour."
"458","00:27:16,011","00:27:17,679","మనం గంట కన్నా ఎక్కువ మాట్లాడాం.","[GASPS] Oh, and we went over."
"459","00:27:18,263","00:27:20,307","అవును. కానీ ఏంటో చెప్పనా? వదిలేయండి. పరవాలేదు.","Right. But you know what? Don't worry. It's on me."
"460","00:27:20,390","00:27:22,309","లేదు, లేదు, లేదు. నేను సరైన మొత్తం చెల్లిస్తాను.","No, no, no. I wanna pay the exact amount."
"461","00:27:22,392","00:27:24,728","ఇంకా నయం. అది పరవాలేదు.","Don't be silly. It's... It's... It's fine."
"462","00:27:24,811","00:27:26,230","-కానే కాదు. -మార్టీ.","- Absolutely not. - Marty."
"463","00:27:26,730","00:27:28,941","ప్లీజ్. చూద్దాం.","- Please. - [STAMMERS] - Let's see. - I..."
"464","00:27:29,024","00:27:30,817","-ఇప్పటికి గంట పదిహేను నిమిషాలు అయ్యింది. -మీరు...","- It's been an hour, 15. - You don't..."
"465","00:27:30,901","00:27:32,236","అయితే, అది ఎంతవుతుంది?","So, what would that be?"
"466","00:27:32,319","00:27:36,073","గంట దాటితే, మీరు మళ్ళీ పూర్తి గంటకు డబ్బు చెల్లించాలి.","Well, if you go into the second hour then I have to charge you for the full hour."
"467","00:27:36,156","00:27:39,785","-అవును, అవును. కదా. -కానీ నిజంగా, అది పరవాలేదు.","- Right, right, of course. No. - But, honestly, it's fine."
"468","00:27:39,868","00:27:41,679","-నువ్వు ఆపుతావా? -లేదు, నాకిది చెయ్యాలని ఉంది.","- Would you stop? - No. This is what I wanna do."
"469","00:27:41,703","00:27:42,704","నేను...","I'm trying to..."
"470","00:27:42,788","00:27:45,791","-మనం ఇది చేస్తున్నాం. -ఇది... అంటే... -ఇక చాలు. -90 డాలర్లు. మీరు తీసుకోవాలి.","- We're gonna do this. - This... I mean… - Enough already. - $90. I insist."
"471","00:27:45,874","00:27:49,002","-మార్టీ, వద్దు. వద్దు, పరవాలేదు. -ఇది అయిపోయింది.","- Marty, no. No. It's fine. - It's done."
"472","00:27:49,086","00:27:51,755","-ఇది అయి... ఇది... -డబ్బు మీ చేతిలో ఉంది.","- It's do... It's not... [SIGHS] - The money's in your hand."
"473","00:27:57,177","00:27:58,262","ధన్యవాదాలు, మార్టీ.","Thank you, Marty."
"474","00:27:58,345","00:28:00,114","-నువ్వు భలేవాడివి. -అదుగోండి.","- -You're something else. -There you go. - -You're something else. -There you go."
"475","00:28:00,138","00:28:01,199","-జో, నేను మీకు... -ధన్యవాదాలు.","- Joe, I'm gonna… - Thank you."
"476","00:28:01,223","00:28:02,700","-నా దగ్గరున్నాయి. -...మీ స్టూల్ ఇస్తున్నాను.","- Oh, no, I got it. - …give you your stool."
"477","00:28:02,724","00:28:04,869","-మీరు చాలా మంచి వాళ్ళు, జో. -లేదు, లేదు. ఇదుగోండి.","- That was so kind of you, Joe. - Come on, no. I got it."
"478","00:28:04,893","00:28:05,894","మీరు కూడా మంచివాళ్ళే.","You are right though."
"479","00:28:05,978","00:28:12,293","ఒక ఆకుపచ్చని రంగు మాట్ తో, బివెల్డ్ అంచుతో, -ఇది చాలా... -నేను ఏమంటున్నానంటే... -...బాగుంటుంది. -ఈ షాప్ చాలా బాగుంది.","I think with a beveled edge and a green mat, - it's going to look… - Where I'm coming from… - …really nice. - This shop is wonderful."
"480","00:28:12,317","00:28:14,444","షర్టులో దానిని చూడగలం. మార్టీ, ఒక మాట చెప్పనా?","Because you see it in the vest. Marty, you know what?"
"481","00:28:14,528","00:28:16,780","నీ సెషన్ లో ఇంకా కొంచెం సమయం మిగిలింది.","We still have a little bit of time left in your session."
"482","00:28:16,864","00:28:19,908","అందుకని మనం ఏం చెయ్యాలనుకుంటావు?","- So, you know what I think we should do? - Mmm."
"483","00:28:19,992","00:28:21,952","మెక్సికో పని పూర్తి చేద్దాం.","Take care of that Mexico business."
"484","00:28:23,579","00:28:25,579","-ధన్యవాదాలు, జో. -సరే. త్వరలో మళ్ళీ కలుస్తాను.","- [IKE] Thank you, Joe. - [JOE] Yeah. See you soon."
"485","00:28:40,179","00:28:41,930","ఇది మంచి ఆలోచన అని అనుకోను.","[MARTY] I don't think this is a good idea."
"486","00:28:42,014","00:28:44,141","నిజానికి ఇది చాలా చెత్త ఐడియా అవ్వచ్చు.","In fact, it could turn out to be a terrible idea."
"487","00:28:44,224","00:28:47,060","మనం ఇద్దరం ఆమె మెక్సికో వెళ్ళడానికి డబ్బులు ఇవ్వాల్సి రావచ్చు.","We're both gonna probably end up buying her trips to Mexico."
"488","00:28:47,144","00:28:48,464","నేనలా జరగనివ్వను.","I'm not going to let that happen."
"489","00:28:48,520","00:28:51,481","మీరలా అంటారు కానీ మీకు ఆమె గురించి తెలియదు. మీరు ఆమెతో వాదించలేరు.","You say that, but you don't know her. You can't argue with her."
"490","00:28:51,565","00:28:55,402","ఆమె జిమ్మీ ""సూపర్ ఫ్లై"" స్నూకా లాంటిది, కాకపోతే ఆమె తెలివితో.","She's like Jimmy ""Superfly"" Snuka, but with her brain."
"491","00:28:55,485","00:29:00,175","మీరు గెలుస్తున్నారని అనుకుంటారు కానీ ఆమె ఏదో మాయ చేసి, మాటకు మాట చెప్పి మీరు తన మాట ఒప్పుకునేలా చేస్తుంది.","You think you're winning, then she ends up flying off the top rope - and getting you in a headlock, and it's over. - And getting you in a headlock, and it's over."
"492","00:29:00,199","00:29:02,868","సరే, మనం వాదనకు సిద్ధం అవుదాం, ఎందుకంటే నువ్వు ఇది చెయ్యగలవు.","Okay, well, put your leotards on, 'cause you can do this."
"493","00:29:05,787","00:29:06,788","**[NO TELUGU MATCH FOUND]**","[MARTY SIGHS]"
"494","00:29:07,789","00:29:09,333","**[NO TELUGU MATCH FOUND]**","[DOORBELL RINGS]"
"495","00:29:09,958","00:29:11,043","ఆమె లేదు, అందుకని...","She's not here, so..."
"496","00:29:11,126","00:29:13,545","-అబ్బా, మార్టీ. మొత్తానికి వచ్చావు. -ఏంటి, ""అబ్బా"" నా?","- Oh, my God, Marty. Finally. - What ""Oh, my God""?"
"497","00:29:13,629","00:29:16,429","నువ్వు ఫోన్ కట్ చేస్తే, తిరిగి ఫోన్ చెయ్యాలి. అందరూ అలానే చేస్తారు.","You get cut off on the phone, you call back. That's the way life works."
"498","00:29:16,507","00:29:17,547","నువ్వు జీవితాన్ని అర్థం చేసుకోవు.","You don't understand life."
"499","00:29:17,591","00:29:19,277","-లైన్ కట్ అయితే... -నువ్వు అరవాల్సిన అవసరం లేదు.","- When you get cut… - You didn't have to scream."
"500","00:29:19,301","00:29:21,136","-నేను అరవలేదు. -నువ్వు అరిచావు.","- I wasn't screaming. - You were screaming."
"501","00:29:21,220","00:29:22,346","నేను అరవలేదు.","I was not screaming."
"502","00:29:22,429","00:29:30,312","సరే. చూడు, నేను... నేను... నిన్ను బాధపెట్టినందుకు నన్ను క్షమించు. నాకు అర్థమైంది. అది అయిపోయింది. కానీ నువ్వు నాకు మెక్సికో ట్రిప్ గురించి మాట ఇచ్చావు.","[SIGHS] Fine. I... [SIGHS] Look, I-I... - Okay, I'm sorry I hurt your feelings. - I get it. I get it. It's over. But you promised me a trip to Mexico."
"503","00:29:30,395","00:29:39,488","నాకు కాన్కున్ లో సముద్రాన్ని చూసే హోటల్ దొరికింది, అందులో అన్నీ ఉన్నాయి... సరే, అది... ఒప్పుకోలేము.","And I found an ocean view at a hotel in Cancún which has everything included… - Okay. Well, that's... - [DOOR CLOSES] Unacceptable."
"504","00:29:39,571","00:29:40,656","మీరెవరు?","Who are you?"
"505","00:29:41,448","00:29:43,492","-ఇతనెవరు? -మార్టీ నా క్లైంట్.","- Who is this? - Marty is my client."
"506","00:29:43,575","00:29:46,286","మీ క్లైంటా? నువ్వు లాయర్ ని తీసుకువచ్చావా?","Your client? You brought a lawyer?"
"507","00:29:49,373","00:29:51,173","మీరు మెక్సికో వెళ్ళడానికి మార్టీ మీకు డబ్బు ఇవ్వడు.","Marty will not be paying for a trip to Mexico."
"508","00:29:51,250","00:29:52,290","కానీ అతను మాట ఇచ్చాడు.","[DEBORAH] But he promised."
"509","00:29:52,334","00:29:54,729","మార్టీ ఇచ్చిన మాట మౌఖికమే కానీ అదేమీ వ్రాతపూర్వకంగా చెయ్యలేదు.","[IKE] Any promise Marty made was made verbally and not in writing."
"510","00:29:54,753","00:29:59,151","-అది ఎవరికి కావాలి? -అది సంబంధం కొనసాగుతుందన్న నమ్మకంతో ఇచ్చిన మాట.","- Who gives a shit? - It was also made in good faith, assuming the relationship was ongoing."
"511","00:29:59,216","00:30:00,860","లేదు, అతనెపుడూ దాని గురించి మాట్లాడలేదు.","- No, he never said anything about that. - No, he never said anything about that."
"512","00:30:00,884","00:30:04,555","నాకు మెక్సికో వెళ్ళాలని ఉందని చెప్పాను, అతను డబ్బు ఇస్తానని చెప్పాడు, కాదా మార్టీ?","I said I'd always wanted to go to Mexico, and Marty said he would pay. Marty?"
"513","00:30:04,638","00:30:06,348","నువ్వు డబ్బు ఇస్తానని అన్నావు. కదా?","You said you would pay. Right?"
"514","00:30:09,434","00:30:11,854","-మీరతన్ని వాడుకోవాలని చూస్తున్నారా? -కాదు.","- Are you trying to take advantage of him? - No."
"515","00:30:11,937","00:30:13,313","మీరు వాడుకోవాలని చూస్తున్నట్టు ఉంది.","It sounds like you are."
"516","00:30:13,397","00:30:15,157","మీరు నిజంగా అలాంటి వ్యక్తి అవ్వాలని అనుకుంటున్నారా?","Do you really want to be that kind of person?"
"517","00:30:15,232","00:30:16,942","కాదు. అతను అన్నాడు.","No. He said."
"518","00:30:17,776","00:30:18,819","మార్టీ, అతనికి చెప్పు.","Marty, tell him."
"519","00:30:18,902","00:30:21,154","నువ్వు అన్నావు. నువ్వు డబ్బు ఇస్తానని అన్నావు.","You said it. You said that you would pay."
"520","00:30:21,238","00:30:25,367","అతను ఇంతకు ముందు ఏమన్నాడో నేను చెప్పలేను, కానీ అతనిప్పుడు అంటున్నది నేను స్పష్టంగా వింటున్నాను.","[IKE] I can't speak to what he said before, but I can hear quite clearly what he's saying now."
"521","00:30:25,450","00:30:27,327","అతను ""ఇక చాలు"" అంటున్నాడు.","And what he's saying is, ""no more."""
"522","00:30:28,287","00:30:36,420","మీరు అతనికి ఫోన్ చెయ్యడం, అతని ఆఫీసుకి రావడం ఆపాలని, అతనికి, అతని కుటుంబ సభ్యులకి ఫోన్ చెయ్యకూడదని, ఎవరినీ కలవకూడదని మార్టీ అంటున్నాడు.","Marty says you are to cease and desist from calling, from coming to his workplace, and from any and all contact from him or with any member of his family."
"523","00:30:37,629","00:30:43,343","మీరు అలా చేయడం ఆపకపోతే, అతను చట్టం యొక్క పూర్తి బలాన్ని మీకు వ్యతిరేకంగా వాడడానికి సంకోచించనని కూడా మార్టీ అంటున్నాడు.","Marty also says if you do not cease and desist, he will not hesitate to use the full force of the law against you."
"524","00:30:43,427","00:30:46,763","తను మీ మెక్సికో ట్రిప్పుకి డబ్బు ఇవ్వనని మార్టీ అంటున్నాడు.","Marty says he will not be paying for a trip to Mexico."
"525","00:30:46,847","00:30:57,552","ఇవాళ కాదు, రేపు కాదు, ఎన్నడూ కాదు. మీరు ఇలా చేయడం కొనసాగిస్తే, మీకు ఉండే వ్యూ కేవలం జైలు నాలుగు గోడలని మార్టీ అంటున్నాడు.","- Not today, not tomorrow, not ever. - [DEBORAH GASPS] Marty also says, if you continue in this vein, - the only view your room will have is a view of the prison yard. - The only view your room will have is a view of the prison yard."
"526","00:31:00,861","00:31:01,862","మార్టిన్.","Martin."
"527","00:31:03,113","00:31:04,239","నువ్వలా అన్నావా?","Did you say that?"
"528","00:31:05,741","00:31:07,993","నేను అలాంటిదే ఏదో అన్నాను.","I said something very much to that effect."
"529","00:31:10,454","00:31:11,914","ఈ సమావేశం పత్రబద్ధం చేయబడింది.","This meeting has been documented."
"530","00:31:12,873","00:31:13,874","మీకు శుభదినం.","Good day."
"531","00:31:13,957","00:31:16,835","ఇది పత్రబద్ధం చేయబడింది, అందుకని... నా అపార్ట్మెంట్ నుంచి బయటకి వెళ్ళండి.","It has been documented, so… Get out of my apartment."
"532","00:31:20,297","00:31:23,133","దేవుడా.","- [LAUGHS, WHEEZES] - Oh! [CHUCKLES] Oh, my God."
"533","00:31:23,217","00:31:25,761","-ఆమె ముఖం చూశావా? -నాకు డ్రగ్స్ తీసుకున్నట్టు అనిపిస్తోంది.","- Did you see her face? - I feel like I'm on drugs."
"534","00:31:25,844","00:31:29,640","అంటే నేను వాటిని ఎప్పుడూ తీసుకోలేదు, కానీ, అంటే, డ్రగ్స్ తీసుకుంటే ఇలానే అనిపిస్తుందని అనుకుంటున్నాను.","I mean, I've never taken them before, but, I mean, I assume this is what drugs feel like."
"535","00:31:29,723","00:31:31,683","-నీకు బాగా అనిపిస్తోందా? -నాకు అద్భుతంగా అనిపిస్తోంది.","- You feel good? - I feel amazing."
"536","00:31:31,767","00:31:33,685","ఆగండి, ""జైలు నాలుగు గోడలు కనిపిస్తాయి"" నా?","Wait, ""view of the prison yard""?"
"537","00:31:33,769","00:31:36,021","అది అద్భుతం.","- [LAUGHS] - That was a stroke of genius."
"538","00:31:36,104","00:31:38,398","-కదా, కాదా? నాకు హై ఫైవ్ ఇవ్వు. -ఆ.","- It was, wasn't it? Give me five. - Yeah. [CLAPS]"
"539","00:31:38,482","00:31:40,025","-నాకు పది ఇవ్వు. -ఆ.","- Give me ten. - Yeah. [CLAPS]"
"540","00:31:40,108","00:31:41,669","-నాకు ఏడున్నర ఇవ్వు. -అదేంటి?","- Give me seven and a half. - What's that?"
"541","00:31:41,693","00:31:43,904","ఏమీ లేదు. నేను ఊరికే అన్నాను.","It's nothing. I'm... I'm messing around."
"542","00:31:43,987","00:31:47,241","ఆహ్. నువ్వు చేశావు, మార్టీ. నువ్వు నీ కోసం నిలబడ్డావు.","Ah, you did it, Marty. You stood up for yourself."
"543","00:31:48,033","00:31:49,034","అవును.","Yeah."
"544","00:31:51,161","00:31:52,746","నువ్వు మంచి వాడివి, మార్టీ.","You're a good man, Marty."
"545","00:31:54,331","00:31:57,709","నేను చాలా బిజీగా ఉంటాను, కానీ నువ్వు నాకు నచ్చావు. నీకు సహాయం చెయ్యగలననుకుంటాను.","I'm fairly busy, but I like you. And I think I could help you."
"546","00:31:59,503","00:32:00,504","సరే.","- Okay. - Okay."
"547","00:32:00,587","00:32:02,172","నువ్వు అందరినీ నిన్ను వాడుకోనిస్తావు.","You let people use you."
"548","00:32:03,215","00:32:05,133","నేను నిన్ను ఎవరినీ వాడుకోనివ్వను.","I'm not gonna let anyone use you."
"549","00:32:05,217","00:32:07,719","ఇవాళ కాదు, రేపు కాదు, ఎన్నడూ కాదు.","Not today, not tomorrow, not ever."
"550","00:32:08,387","00:32:09,388","సరేనా?","Sound good?"
"551","00:32:11,306","00:32:13,308","సరే. అది బాగుంది.","Yeah. That sounds good."
"552","00:32:14,393","00:32:15,727","నేను నీకు సహాయం చేస్తాను.","I'm gonna help you."
"553","00:32:16,311","00:32:18,146","ఇక అంతా బానే ఉంటుంది.","And everything's gonna be all right."
"554","00:32:20,524","00:32:23,068","నేను చేయబోతున్న మొదటి పని పూర్తిగా అనైతికం.","And the first thing I'm going to do is completely unethical."
"555","00:32:23,151","00:32:24,361","నేను నీకొక హగ్ ఇవ్వబోతున్నాను.","I'm gonna give you a hug."
"556","00:32:24,444","00:32:26,280","నాకు హగ్ ఇవ్వడం నచ్చుతుంది.","- Uh. Oh. - I'm a hugger."
"557","00:32:26,363","00:32:27,364","**[NO TELUGU MATCH FOUND]**","[PATS]"
"558","00:32:28,657","00:32:29,658","**[NO TELUGU MATCH FOUND]**","[MARTY SIGHS]"
"559","00:32:30,450","00:32:31,743","-హే. -ఏంటి?","- Hey. - What?"
"560","00:32:31,827","00:32:33,620","వాటిని చూడు. చాలా బాగున్నాయి కదా?","Look at those. How cool are they?"
"561","00:32:34,121","00:32:37,082","ఆటెలియర్ 16 ఓహ్, అవును. చాలా బాగుంది.","[MARTY] Oh, yeah. Very cool."
"562","00:32:38,417","00:32:39,877","నేను వాటిని ఏదో ఒక రోజు కొనుక్కుంటాను.","I'm gonna buy those one day."
"563","00:32:40,419","00:32:41,420","**[NO TELUGU MATCH FOUND]**","[CHUCKLES]"
"564","00:32:43,630","00:32:44,631","**[NO TELUGU MATCH FOUND]**","[SIGHS]"
